"","file","object_id","tabular","semantic","definition_list","header_row","header_column","rule_1_violation","rule_2_violation","rule_3_violation","rule_4_violation","violations_sum","violation_present"
"3642","1577406-4",2937,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"3643","1577725-1",3098,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"3644","1577721-4",3278,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3645","1577381-14",30833,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"3646","1577337-9",19415,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3647","1577426-9",27408,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3648","1577427-4",10134,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3649","1577457-10",23654,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3650","1577612-8",34145,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3651","1577406-0",138,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"3652","1577427-10",25837,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3653","1577579-4",13997,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3654","1577761-5",8975,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3655","1577589-16",76233,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3656","1577623-9",44747,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3657","1577835-0",2791,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3658","1577206-4",380,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3659","1577138-9",8052,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"3660","1576865-7",11695,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3661","1577368-5",6501,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3662","1577408-16",40460,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"3663","1576819-11",6260,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"3664","1577472-16",46434,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3665","1577598-12",9699,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3666","1577575-2",2461,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3667","1577902-10",7263,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3668","1577686-6",13086,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3669","1576628-8",7053,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"3670","1576869-2",888,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3671","1576747-11",3414,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3672","1577171-5",8525,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3673","1576867-2",636,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3674","1577007-17",28726,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3675","1577230-7",3617,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3676","1577381-15",33439,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"3677","1577579-1",3561,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3678","1577841-14",37168,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3679","1576946-14",34905,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3680","1577661-0",62,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"3681","1577014-13",24551,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"3682","1577788-6",1126,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3683","1577303-0",323,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3684","1577395-13",49160,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3685","1577454-10",12356,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3686","1577455-12",4397,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3687","1577575-3",2958,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3688","1577194-7",3222,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3689","1577788-7",1586,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3690","1577358-3",8172,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"3691","1577920-2",4214,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3692","1576876-5",1021,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3693","1576878-14",3036,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3694","1577991-5",1913,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3695","1576882-1",293,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3696","1577012-2",3587,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3697","1576880-2",386,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3698","1577657-4",10167,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3699","1577739-8",4014,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"3700","1577116-1",4538,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3701","1577054-2",2833,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3702","1577961-8",9130,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3703","1577691-13",17417,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"3704","1577099-10",16515,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,FALSE
"3705","1577623-10",49692,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3706","1578108-5",20123,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3707","1578154-1",511,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3708","1578007-4",1698,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3709","1577968-7",7450,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3710","1578157-16",27570,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"3711","1577789-1",1065,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"3712","1578207-5",2852,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3713","1578016-11",29807,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3714","1578169-18",39416,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"3715","1577570-9",33007,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"3716","1578166-2",850,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3717","1577727-7",17305,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3718","1577792-6",728,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3719","1578043-4",2197,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3720","1577991-9",3209,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3721","1577898-15",19628,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"3722","1576584-8",20521,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3723","1576579-0",220,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3724","1576664-4",9712,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3725","1576580-11",2003,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3726","1576878-3",919,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3727","1576726-6",3390,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3728","1578155-0",110,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3729","1577454-9",10981,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3730","1577521-6",2312,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3731","1578098-1",1706,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3732","1577460-6",14549,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3733","1578241-2",8024,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3734","1576922-8",23172,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3735","1576965-12",19900,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3736","1577381-8",17656,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"3737","1577778-1",1654,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3738","1577526-7",4507,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3739","1577785-7",2001,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3740","1577546-6",9608,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,FALSE
"3741","1577840-9",19045,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"3742","1577521-14",5659,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3743","1577458-5",1783,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3744","1578071-7",3562,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"3745","1577996-4",8772,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3746","1578013-2",2534,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"3747","1578111-14",2401,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3748","1578097-0",96,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"3749","1578176-16",27189,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3750","1578169-16",35747,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3751","1578029-14",33068,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3752","1578007-6",2793,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3753","1578176-5",5461,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"3754","1578260-1",4020,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,FALSE
"3755","1576579-3",1390,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3756","1578111-10",1199,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3757","1576577-4",1208,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3758","1576799-17",39818,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,FALSE
"3759","1577459-6",3289,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3760","1576806-6",374,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3761","1577673-6",9625,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3762","1577010-12",20178,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3763","1577521-13",5227,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3764","1578166-9",2601,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3765","1578271-6",4632,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3766","1577855-10",13200,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3767","1578001-18",12123,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3768","1577986-1",1596,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3769","1578028-13",22870,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"3770","1578405-3",536,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3771","1577991-8",3030,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3772","1578265-5",2249,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3773","1578154-4",1023,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3774","1578378-4",5703,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"3775","1578314-9",3934,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3776","1578428-2",5469,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3777","1577054-8",8018,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3778","1578479-4",2127,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3779","1578316-3",8501,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3780","1577237-2",5950,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3781","1577219-4",2373,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3782","1577242-3",7441,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"3783","1577332-8",1880,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3784","1577583-4",7788,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"3785","1577374-6",8991,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3786","1578166-1",490,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3787","1578148-1",377,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3788","1577573-12",7274,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3789","1578415-0",116,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"3790","1578497-4",2772,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3791","1577589-17",81002,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3792","1577947-11",23065,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"3793","1577897-8",8715,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3794","1578071-8",3589,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"3795","1577987-1",3519,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3796","1578039-1",2589,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3797","1578304-0",24,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"3798","1578241-11",24707,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3799","1578306-13",11190,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3800","1576882-8",1980,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3801","1576922-5",13281,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3802","1578493-16",3126,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3803","1578316-2",6860,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3804","1578343-3",618,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"3805","1576878-4",1081,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3806","1576879-7",1819,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"3807","1577573-15",9005,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3808","1578538-0",1068,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3809","1578423-7",6719,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3810","1578304-3",453,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3811","1578031-16",75358,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3812","1577920-2",4670,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3813","1577841-2",1978,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3814","1577759-11",11436,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3815","1577691-12",16475,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3816","1577786-4",8117,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"3817","1577574-5",3137,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3818","1578158-6",8933,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3819","1577854-9",2070,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3820","1577785-6",1589,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3821","1578479-5",2515,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3822","1578395-5",5744,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3823","1578501-6",1256,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3824","1578308-3",3024,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3825","1578296-7",1091,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3826","1578421-6",8463,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"3827","1578166-11",2996,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3828","1578378-5",7085,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"3829","1578536-10",18741,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3830","1576814-2",1634,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3831","1578531-12",23174,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3832","1576846-0",213,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"3833","1578488-6",2298,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3834","1578533-3",716,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3835","1576761-3",3624,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3836","1577108-13",28680,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3837","1577249-10",6215,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"3838","1577442-11",5411,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3839","1577574-14",8476,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3840","1577883-6",11387,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"3841","1578446-4",20044,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"3842","1578501-18",3671,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3843","1577840-8",17140,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"3844","1578010-4",5271,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3845","1577752-5",2153,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3846","1577989-5",5637,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3847","1577920-12",15118,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,FALSE
"3848","1578048-1",2210,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3849","1578158-15",23657,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3850","1578308-1",847,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3851","1578253-14",9779,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"3852","1578446-15",66792,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3853","1578501-13",2633,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3854","1578446-12",57558,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3855","1578554-11",9287,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3856","1578501-1",266,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3857","1578308-3",2974,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3858","1578511-4",10713,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,FALSE
"3859","1578524-4",16888,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3860","1578326-9",31968,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3861","1578317-1",2253,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3862","1578472-4",1513,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3863","1578531-7",14729,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3864","1578493-11",2289,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3865","1578499-4",3821,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3866","1578533-12",2931,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3867","1578433-6",33890,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3868","1578534-8",3370,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3869","1578555-18",49689,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3870","1578554-12",10041,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3871","1578501-10",1956,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3872","1578519-7",26289,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3873","1578511-2",6114,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"3874","1578532-1",661,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3875","1578579-13",9115,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"3876","1578622-9",6859,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3877","1578540-2",9008,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3878","1578624-14",19737,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"3879","1578602-3",17889,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3880","1578601-6",2355,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3881","1578622-8",5794,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3882","1578804-1",4031,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3883","1578651-5",2410,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"3884","1578016-12",30734,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"3885","1578039-4",10004,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"3886","1578178-11",13902,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3887","1578182-1",2730,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3888","1578423-11",14142,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"3889","1578658-6",5902,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3890","1578303-0",110,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"3891","1578159-14",1837,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3892","1578316-3",8890,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"3893","1578682-2",2469,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3894","1578620-6",6370,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3895","1578586-10",2003,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3896","1578579-11",7059,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,FALSE
"3897","1578621-2",990,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"3898","1578579-6",3668,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3899","1578801-5",3597,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3900","1578644-12",21975,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3901","1579126-8",4322,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"3902","1578795-3",2294,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3903","1578834-6",3082,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"3904","1578832-1",3651,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
